书名,书籍豆瓣ID,评论内容,评论评分,评论时间,有用数
形影不离,35713872,"不好看，故事乏善可陈，只是波伏娃，但波伏娃也不行。如果这本书不是和作者现实互文，应该就也5、6分。

触动的点，是她形影不离的至交好友死亡，带来的伤痛一定巨大，而作者在四十多岁写这书，等于把伤痛扒开又重过一遍，对自己的心进行一场围猎，如果不是浩瀚的爱，很难做到。",,,0
形影不离,35713872,"“希尔维和安德蕾的青春，正如很多人的青春那样，不是大江大河向着大海一往无前，而是滚滚岩浆在地下奔袭寻找出口”

好喜欢影像资料里扎扎和西蒙娜的通信——“西蒙娜，我全心全意爱着你，您这位无视道德的优雅女士”",user-stars,,0
形影不离,35713872,稍可惜，篇幅太短，人物动机不足，对扎扎极高的评价碎裂在跳脱的人物行动里。我们不能用现实去补全想象，那不是小说的魅力所在。,user-stars,,0
形影不离,35713872,安德蕾，若你从不曾逼迫自己生活在宗教信仰与个人生活追求的矛盾中，你是不是就不会被不自洽的时空所折磨，你是不是就能看清，男友与母亲并非跟你一样习惯热烈去爱，你是不是就不会在自相矛盾的痛苦中消亡啊？并没有天堂啊。,user-stars,,0
形影不离,35713872,文学性一般。可以想象，也许波伏瓦一生都会不断回忆起扎扎，想到扎扎的命运也许是她的一种可能，会流泪吗？会愤怒吧？,user-stars,,0
形影不离,35713872,一个天性自我意识强烈的安德蕾，生活在一个所有人都想要“教化”她的环境里，而这些人的底气也仅来自于自己被教化得更加完全。帕斯卡是安德蕾秩序森严的生长环境与反抗天性的折衷，短期缓解她的痛苦，长期消磨她的意志。没有献祭的扎扎，还会有后来的波伏娃吗？我想我们始终缺少一种共同体的视角和思想。希望以后的天才女友们，不需像扎扎一样夭折，也不需像莉拉一样消失。,user-stars,,0
形影不离,35713872,如果她死了，我就从椅子上滑下去一头撞死……哈哈哈哈哈哈,user-stars,,0
形影不离,35713872,我们还能有更大的自由与幸福，关键在于坚持找到自己，而非被宗教、家庭、情感折磨摧残。,user-stars,,0
神奇女侠秘史,27053749,在20世纪初，西方社会的女权运动发起了2项重大政治斗争：女性参政权和女性避孕权 | 身为 DC 漫画委员会顾问的马斯顿这时提议，我们必须创造一名能力高于男性的女性角色，她拥有女性热爱和平的一切优秀特质，同时，她也有惊人的力量。马斯顿希望在儿童和年轻人中树立一个强壮、自由、无畏的女性形象，向女性次于男性的想法宣战 | 二战一结束，未婚女性被辞退，要求她们去结婚；已婚女性被辞退，要求她们去生养孩子。职业女性在战争时期被社会赞颂，战后却一个一个被送入产房 | 第三波女权运动的宗旨是扩大女权主义的范围，并且将更多的焦点放在新的领域：如性少数（也就是 LGBTQ 群体）和非白种女性群体。2016年，神奇女侠的主创之一也在推特上正式公布：神奇女侠是双性恋,,,0
神奇女侠秘史,27053749,每一个为平等去斗争的女性都是wonder woman❤️,user-stars,,0
神奇女侠秘史,27053749,让你插个队吧。,user-stars,,0
神奇女侠秘史,27053749,2017已读039。先第一时间快速扫了一遍电子版，又用一天时间仔细看了纸书。第一遍看写作对象的精彩八卦，第二遍看写作者的深厚功力。用历史学严密的考据、严谨的逻辑写作严肃八卦，这部哈佛历史系教授写哈佛毕业生的《神奇女侠秘史》做得非常棒。对漫画无感，对女权不熟，但非常喜欢这本书。推荐,user-stars,,0
神奇女侠秘史,27053749,《神奇女侠》电影马上上映了，这真是一本既能结合热点又充满干货的书，补充了好多电影和漫画不能穷尽的背景知识~男生看了能在女朋友面前炫知识，女生看了更懂得女权的力量，好书好书~,user-stars,,0
神奇女侠秘史,27053749,创作者身平挺无聊的。为漫画演变和女权史。,user-stars,,0
神奇女侠秘史,27053749,看了马斯顿神奇女侠电影来看书。,user-stars,,0
神奇女侠秘史,27053749,神奇女侠的诞生和成长始终伴随着争议和斗争，期待她继续以自己的方式战斗下去。,user-stars,,0
神奇女侠秘史,27053749,中文译本有些晦涩了，原文其实流畅得多。Marston教授的形象既不是望文生义那般道貌岸然，也不是电影里塑造的那种单纯而自信的BDSM爱好者，而是被三个女人四个孩子深爱着的，也释放出无尽热情的人，虽然在事业理想上时常碰壁，却终不停息的人。,user-stars,,0
神奇女侠秘史,27053749,@2019-09-30 03:10:35 @2020-12-20 14:24:14,user-stars,,0
神奇女侠秘史,27053749,神奇女侠创作者的历史与20世纪中前期美国女权的发展史。看完稍微能理解这个角色在美国人心中的地位了，但如同前言里所说，确实并不尽如人意：毕竟是女权、男性审美和商业考量综合造出的产物。,user-stars,,0
神奇女侠秘史,27053749,“神奇女侠已经为女性权益战斗了很长很长的时间，这场战斗极为艰辛，却从未得到彻底的胜利。这是她的起源故事——由奇迹，亦由谎言铸成。”,user-stars,,0
神奇女侠秘史,27053749,“女性权利的斗争并非一波一波发生的。神奇女侠是20世纪初的女性参政论、女权主义以及生育控制运动的产物，并在之后成为60年代及70年代女性自由及女权主义运动的起源。女性权利的斗争一直都是一条河流，延绵辗转。”,user-stars,,0
神奇女侠秘史,27053749,讲述了wonder woman这个超级英雄角色诞生、休整、再亮相的故事；令人意外的是，这不仅是一部漫画史，更是一个家族的隐秘故事，还是女权运动在美国百年来的起源、挫折、兴起、消沉、再爆发的完整历程，WW既是20世纪初生育控制和女性参政运动的产物，也是70年代女性平权运动的缘起。收获满满，有机会再结合电影《马教授和WW》看一看。,user-stars,,0
神奇女侠秘史,27053749,"A thrilling story about Feminists' history, culture rvls, changes in academy and…family and love. Very touching. 非常有趣的考究，极富有文学性的资料组织方式，近年看到的最好的非虚构类型小说/作品与创作背景交叉分析。",user-stars,,0
神奇女侠秘史,27053749,"得到听书首先，神奇女侠是第一波女权运动的产物。20世纪初第一波女性运动崛起，当时运动的主要目的是为了帮助女性挣脱家庭的禁锢，争取女性参政和避孕的权利影响了马斯顿

其次，神奇女侠诞生是二战需求的。她在战争时期呼吁和平，展现女性强大的力量，然而到了战后又被用来宣扬女性应该回归家庭。神奇女侠依然是第二波女权运动的启蒙者之一。第二波女权运动在1960年复兴受到了神奇女侠的影响，主要的斗争方向从基本的社会政治权利过渡到男女平等，议题包括打破职场性别天花板、男女同薪同酬、反职场性别歧视等。不同派系的女权主义之间的争论又使得第二波女权运动停滞

第三，1990年女权主义第三波运动在全球展开，在性别平权的基础上，重点开始关注之前被遗忘的非白种人群体、性少数群体等。神奇女侠化再次成为了女权运动的代表人",user-stars,,0
神奇女侠秘史,27053749,有点意思,user-stars,,0
神奇女侠秘史,27053749,了解诞生的背景和意义，对马斯顿本人的三人行关系有些吃惊，锁链捆绑这种挣脱束缚的寓意更多感觉还是xp的体现，所以是最初的支配与征服加上女权的展现，有点chaos，当然影响力是大的，结果是好的。,user-stars,,0
神奇女侠秘史,27053749,到底是女权的代表还是被物化的对象，各自评判吧,user-stars,,0
神奇女侠秘史,27053749,挺无聊,user-stars,,0
天空的另一半,30136374,对女性的奴役制度始终存在，只不过更理所当然、更隐蔽。在下面感慨幸亏中国女性地位高的人，麻烦你们对照一下这些问题，去看看中国的男女出生比、从政人数比、明目张胆的高考录取分数差、就业时候的“只限男性”，家庭妇女的毫无保障。再来感慨吧。就会知道仍然任重道远了，眼睛不要只向下看而沾沾自喜了。,user-stars,,0
天空的另一半,30136374,在网上看完删减了的部分，才算是完整的~不管出于什么原因，回避真相总是不值得提倡的~,user-stars,,0
天空的另一半,30136374,一名男子到了海滩，发现到处都是被潮汐冲刷上岸的海星。一个小男孩在海滩上边走边把海星捡起来丢回海里。“小子，你在做什么？”男子问道，“海滩上有多少海星你知不知道？你怎么做都没用的啦！”男孩若有所思地停顿一会儿，又捡起一只海星，把它丢回海里。“至少对这只是绝对有用的。”他说。,user-stars,,0
天空的另一半,30136374,"2019年第63本
这是一个更为杂乱的境地，其压制女性的社会习俗是男女共同遵守的。
女性从出生受制于三项不利因素：身为女性、身为穷人、生活在偏远的农村。
任何运动都要能随机应变，要孜孜不倦地以实际情况为依据，容许策略因地制宜。
关心贫穷，就要付出时间亲身观察体会。",user-stars,,0
天空的另一半,30136374,很多案例真是触目惊心，中国的半边天放在全球来看大概算是不错了,user-stars,,0
天空的另一半,30136374,不是删减了事实就消失了。,user-stars,,0
天空的另一半,30136374,前辈看到我在读这本书说：现在女性已经很好了。——不，在其他国家不好，在中国也不够好。作为女性，我们应该争取属于女性的人权，我们希望被当作为「人」，女性的议题在国际应该被重视。不发生在身边等于不被看见，那么请勇敢说出自己的故事，让世人知道。,user-stars,,0
天空的另一半,30136374,能不能调查一下这本书读者的性别比例 会有多少男性真的care这些问题呢,user-stars,,0
天空的另一半,30136374,赋权妇女始于教育,user-stars,,0
天空的另一半,30136374,“赋权妇女始于教育”,user-stars,,0
天空的另一半,30136374,虽然有侧面把美国打造成了救世主的样子这点不敢苟同，但是对于贫穷落后地区女性普遍遭受的压迫描述的还是很客观的，而且很多地方单是文字描述就足以想象到恐怖的现实，我们真的应该庆幸出生在一个国泰民安的国家，安全且富足。,user-stars,,0
天空的另一半,30136374,教育永远是最好的出路。有些我们一直接鄙视、排斥的方法，在某些情况还是很有用的，做什么总得接地气不是。,user-stars,,0
天空的另一半,30136374,许多时候，因为从没经历过真正的匮乏，我们会忘记自己有多么幸运,user-stars,,0
天空的另一半,30136374,"＊the best clue to a nation’s growth and development potential is the status and role of women

*You educate a girl, and you’re educating an entire village.

*如果你认为教育的成本太高，试试看无知的代价

＊她一辈子生了七个孩子，是位意志坚强的母亲，但是一直到生命结束时都还穿着小鞋子蹒跚而行，走起路来像只踩着矮跷的苗条版企鹅。

*“告诉世人我的遭遇，使用我的真名，这是我能够还击贾贾威德民兵的唯一方式。”",user-stars,,0
天空的另一半,30136374,深深地震撼，多了一些看待世界的角度,user-stars,,0
天空的另一半,30136374,2023-12-27除了两件正面的案例，几乎没有中国女性的事迹了，为啥呢，因为开头说了，删完了，中国还要逃避女性问题多久呢？这也是关乎半数人口生存发展的问题。,user-stars,,0
天空的另一半,30136374,特别好特别实在的一本书，触目惊心又引人深思，推荐给所有人。有时候觉得大理之类的地方虽然很好很治愈，但疗好了伤充满了电似乎就应该站起来走出去，接受痛苦和挑战，与超越个人的更大的使命相联接，因为无私的利他心不仅能助益周围，更是一个人获得永恒幸福的关键。,user-stars,,0
天空的另一半,30136374,深入实地对真实案例做纪实报道是很值得敬佩的，但不可否认，这些文字里充满着一种占领了道德制高点的第一世界公民对落后贫困地区不幸者的“怜悯”，在对读者情感的煽动上很成功，大量篇幅都在叙述那些不幸的女性受到了来自先进国家志愿者的人道帮助从而变得更自信更有地位，却缺乏对社会制度和经济结构的深入探讨，即为什么那些地区的妇女遭受不幸，为什么那些地区落后？根源问题是什么？甚至对于男性的教育轻描淡写一笔带过，案例中大多数的丈夫兄弟父亲都只是因为女性获得援助后能为家庭带来更多利益和收入时才表现出尊重，诸多人道组织并没有在救援女性的同时直接地尝试培养男性应该对女性抱有无条件的平等和尊重观念。所以这样的价值观导向是有问题的。仍然无法让人信服只要人人都付出一点帮助这个世界就能变好。,user-stars,,0
天空的另一半,30136374,提倡卖淫合法化的应该看看这本书。这一本是18年的，看到最早的版本是13年湖北教育出版社出版的，但即使是13年的也略滞后了。都是女性面对的生存困境，根本解决办法唯有深入到当地通过实践对症下药。,user-stars,,0
天空的另一半,30136374,由一个个案例构成，初看惊讶，看多了难免有些乏味，但是这样的书出版还是很有意义的，只是我有点看不下去。,user-stars,,0
成为母亲的自由,36501707,原书叫我不想当妈妈 这个中本版翻译成“成为母亲的自由”很有中国特色 人家说不想当妈妈 是不当妈妈的自由 你整个当妈妈的自由 请问谁没有当妈妈的自由？需要的是不当妈妈的自由OK？,,,0
成为母亲的自由,36501707,这本书叫《我不想当妈妈》这本书叫《我不想当妈妈》这本书叫《我不想当妈妈》这本书叫《我不想当妈妈》这本书叫《我不想当妈妈》这本书叫《我不想当妈妈》这本书叫《我不想当妈妈》,user-stars,,0
成为母亲的自由,36501707,实话说，如今我对反复阅读关于“不生育的合理性”的文本感到有些倦怠，不是书的问题 ，更多是我个人的问题。作为一个12岁就决心不生孩子的女性，我在此后的十几年间试图自证，试图说服，试图争辩，好像已经把大家能想出来的理由都讲了个遍。可是我最终意识到，其实没有那么多理由，根本的原因只是：我不想。如同因为不饿而决定不吃一样，本身就非常合理，不需要更多的证明。,user-stars,,0
成为母亲的自由,36501707,看过一些女性和生育的选题，感觉这本是最贴合东亚实际的，也是观感最好的一本。一星扣在被更改的书名，要是能维持原意多好。原名：《我不想当母亲》。和那本选择一样，现在又加上了自由。谢谢取名的编辑们，为了顺利发行，你们真的都很努力。,user-stars,,0
成为母亲的自由,36501707,对一个自己爱到想要共度一生的人表达这种“哪怕跟你分开，我也要过我想要的人生”的意志，是一件多么不容易的事。曾经的我做到了一件多么不容易的事。我一定能把我想要的人生，一直过下去。,user-stars,,0
成为母亲的自由,36501707,这世上有三种女人：生来要做母亲的，生来要做阿姨的，还有该和孩子保持三米距离的。,user-stars,,0
成为母亲的自由,36501707,阅读体验特别好。经提醒出于老中特色，书名原意是决定不成为妈妈，即不成为母亲的自由。内容主要是对丁克女性的采访和作者自身的经历、困惑和思考。感觉多为高知女性，发言没啥乳腺结节的地方，且很流畅。而且韩国国情与老中无异，阅读毫无隔膜，体验贴近本土。本书梳理了女性对生育存在的困惑，文字相对轻盈，时常诙谐得令我发笑，很喜欢。（但也难说是不是一种刻板思维的加深。不过重点是很好读，值得看！）,user-stars,,0
成为母亲的自由,36501707,东亚三国的社会氛围真是一模一样,user-stars,,0
成为母亲的自由,36501707,"这本书买了一年，因为备考两次掀开，今天才读完了。
前面观感挺无序的，以为通篇只是在论证笔者认定的一些浅显的观点，快到结尾处关于无儿童场所的一些升华我真的大为震惊。
厌女的本质是恐弱！
“我认为本质上他们厌恶的是除自己之外的所有人，这是自我与他人间的战争。我有时候会想，到头来唯一不被这个社会边缘化、能够活下来的，是不是只有年轻健康的男性。”
支持韩女思想申遗！",user-stars,,0
成为母亲的自由,36501707,✅已入；（原名《我不想当妈妈》；,,,0
成为母亲的自由,36501707,原来有很多不想做母亲的女性，原来“90%不生”、“99%不生”也是合理的。我现在已经到了不仅能理解丁克，也理解想生和催生的人的年纪了，但是对我来说，我现在不想生还是因为没有足够的保障+讨厌孩子。而且我也想明白了，即使我未来的伴侣因为生育意愿分歧与我分手，我也不觉得有什么损失，因为那是我的决定。祝所有女性都有成为母亲和不成为母亲的自由。,user-stars,,0
成为母亲的自由,36501707,"我要是生娃前看过这本书就好了(；′⌒`)我可能会更坚定。
不过这本书讨论的话题比较浅，还有几个很常见的问题没有讨论到：
1.没娃老了怎么办？""小病治大病死""""快活几十年老了苦几年是我活该""这种话术显然无法说服我，我还是想要一个有所依的老年。关于无子的养老规划没有说明。
2.如何对抗人生停滞感？书里面好几个夫妻都是出去旅游，但……旅游多了就会觉得大同小异，总有厌倦的时候，人生进入一潭死水的停滞期，然后呢？
3.如果条件都充足还会丁克吗？书里有好几对看起来并不是主动丁克，只是还没有那个条件（主要是没钱）但这个情况是会随着生活积累慢慢变化的，等到有条件生娃养娃的时候呢？
不过，这本书还是给了不想要娃的人一种""原来我不是一个人""的鼓舞，可能对作者来说，这就够了。",user-stars,,0
成为母亲的自由,36501707,原来在韩国，不结婚和不生孩子被所谓的舆论“关注”的压力更大，但社会对女性的不够“友好”也让越来越多的女性主动选择…正如作者所说“一个婚育友好的社会，也是一个女性友好的社会。”,user-stars,,0
成为母亲的自由,36501707,我希望每一位女性朋友怀孕生子，都是因为她们想成为母亲，而不是迫于年龄压力、伴侣意愿、家庭绑架、社会舆论等因素。,user-stars,,0
成为母亲的自由,36501707,"书的主题切合了当下的现实，这种访谈案例的论述比较简单肤浅泛泛而谈，搜索到本书豆瓣评分有9分的时候有点吃惊，可能提供了很好的情绪价值：主题五分，行文三分。
       书名是《成为母亲的自由》，实际阐述的是“不成为母亲的自由” 。弹丸之地的韩国，社会各方面比中国卷的更早，很多关于“妈妈不友好”的现象在中国一直存在，在韩国也没有更好的解决。
       不愿意承担育儿劳动，这个理由总结得很到位，作为女性已育读者十分支持。",user-stars,,0
成为母亲的自由,36501707,社会给予女性压力太大，太多事情都觉得理所应当，到30不结婚就是大龄剩女，结婚不生小孩更像是犯了天大的过错一般。可再放眼女性职场，单身，已婚未育，已婚一胎，很多公司都会选择也许能力还稍显逊色的男性作为候选人。职场如此歧视女性（生怕女性结婚生子那些个婚假生育假会让公司倒闭了一样），社会却要求女性生育，这不是互相矛盾吗？,user-stars,,0
成为母亲的自由,36501707,当一个社会把生育后的女性视为“妈虫”，还有什么资格要求她们生或者不生呢？一个良善的社会，不止会令人想做父母，也会让不生育的人愿意做分担型的阿姨叔叔。很遗憾，很多地方都没满足。其实，先让大家不厌童，比制造熊孩子，更加紧迫。,user-stars,,0
成为母亲的自由,36501707,看完更坚定了不想生孩子的决心,user-stars,,0
成为母亲的自由,36501707,已婚女性被认为“属于”夫家，未婚女性则被默认“属于”催婚的父母。谁都可以对我的生活指手画脚，我自己要做出决定却困难重重。,user-stars,,0
成为母亲的自由,36501707,希望每个想要孩子的父母，都是用爱浇灌孩子成长，不要拔苗助长，也希望大家能理解，有些人选择不生孩子也是一种爱。,user-stars,,0
Half the Sky,5271385,还没读完，但是已经给了满分，读这本书的同时是对心理的挑战，你会看到一个接一个令人血淋淋的故事，这些女性遭受到地狱一般的生活，逃离地狱是困难的，但是你又会看到她们强大的生命力在绽放。 书中也又很多对人权工作的反思。,user-stars,,0
Half the Sky,5271385,"如果你是一个SRHR（性与生殖健康）的门外汉，一定会被书中每个故事所打动。虽然作为同是发展中国家的天朝子民，可能你会被煽动起“我得做些什么”的想法。其实，1、在我朝老少边穷地区，和大城市中规模庞大的“打工妹”群体中，SRHR问题同样严重，只是你没有意识到而已。2、全书中至始至终贯彻着“只有我们能救她们”的这种西方上帝视角，让我背后发凉。虽然不能否认，的确有很多西方仁人志士为发展中国家的女性做了一些事情，但这种援助机制远比我们想象得复杂，值得我们深思。
不过，这仍然是本好书，推荐。",user-stars,,0
Half the Sky,5271385,人权或是女权在一些社会群体中遭受蹂躏与当地根深蒂固的文化、宗教、文明关系太大，作者仅以纪实性文字报道小部分，在外人看来已经足够震撼人心，而根植于的文明本身无动于衷。侧面来看，美国人的人权绑架外交策略其实是在造福人类，个人撼不动的，可以以国家的力量推动它，单靠国家推动不了，那么就让当事人觉醒吧。,user-stars,,0
Half the Sky,5271385,#Audible 通勤路上听完的，触目惊心，太多的女性因为贫穷，性别歧视而失去了改变一生命运的机会。跨国拐卖女性做妓女的故事听得最难忘怀。教育改变命运，现在才懂得这句话的意义,user-stars,,0
Half the Sky,5271385,发展中国家女性受到的压迫是我们难以想象的，而她们身上所拥有的潜力也是无限的。感谢这本书让我们了解到她们所背负的痛苦和反抗的勇气。2018年读到目前为止最震撼人心的一本书。,user-stars,,0
Half the Sky,5271385,为自己所拥有的感恩。,user-stars,,0
Half the Sky,5271385,"A book of advocacy! I understand how the authors feel driven by the global cause of feminist emancipation and equal rights, however, I am appalled by their patronizing tone. What's more, why on earth Americans are so much motivated by third-world life? I agree that great nations are supposed to do something that matches its reputation. Just curious",user-stars,,0
Half the Sky,5271385,留个记录，改天来写书评。,user-stars,,0
Half the Sky,5271385,"""the single most important way to encourage women and girls to stand up for their rights is education, and we can do far more to promote universal education in poor countries."" (53)",user-stars,,0
Half the Sky,5271385,震撼心灵,user-stars,,0
Half the Sky,5271385,是值得读的，但新闻报道成书还是深度不够,user-stars,,0
Half the Sky,5271385,"最近三周看的最喜欢的一本书，虽然知道世界上有很多受苦的人类，但其实只是有那么一个概念而已，等读完才意识到这些事情的真实性和其他人类的淡漠甚或是无知。
女性主义并非一个贬义词，而是一种人生态度，不需要激进，而需要的是持续和真诚的关注和支持，哪怕一个小小的举动也有可能为地球上的一个个体产生积极的影响。",user-stars,,0
Half the Sky,5271385,What does it take to act? And HOW?,user-stars,,0
Half the Sky,5271385,About the suffering of women in the world...,user-stars,,0
Half the Sky,5271385,"This book gets people to know more about the lives and the “unimaginable issues”of women in “the rest of the world”. The authors gives proper reflections and lots of explicit methods that change people’s lives. It’s inspirational and also cautionary for me,who always just think theoretically. A lot of contents are missing in the Chinese version.",user-stars,,0
Half the Sky,5271385,前半本看得心痛。,user-stars,,0
Half the Sky,5271385,还打算呆在树顶多久呢？,user-stars,,0
Half the Sky,5271385,开始浏览附录推荐的网站准备捐款了！,user-stars,,0
Half the Sky,5271385,另一半天空下的另一半需要多努力才能看见天空,user-stars,,0
Half the Sky,5271385,十星都不够,user-stars,,0
性别麻烦,3339862,不得不说，“sex与gender之间的断裂”这一概念，对我正视豆瓣上贵圈男男女女姐姐妹妹的性别问题非常有启发。这个世界上除了“身体性别”，“社会性别”之外，可能还有一种“表演性别”。,user-stars,,0
性别麻烦,3339862,这种学院化的批评先天地就把没有受过教育的第三世界庶民女性排除在外了，可惜,user-stars,,0
性别麻烦,3339862,中英文版對照著讀完的，負責任的說譯的很不好，我很懷疑作者自己有沒有讀懂。。。mother camp翻譯成敢曝大媽這種真的是不可原諒的。。。,,,0
性别麻烦,3339862,巴特勒對于從波伏娃、弗洛伊德、施特勞斯、拉康、福柯和克利斯蒂娃的批判最後都聚集到一點，即在這些理論中是否假設了一個先在的/自然的東西，所以無論是福柯的快感，拉康的大他者，波伏娃的主僕關係中被否定的女性，克利斯蒂娃的符號態都受到了考驗。一直以來我都受局限於黑格爾的辯證法體系，所以猛然看到巴特勒這套“二元論本身作為權力的生產”十分警醒。問題也有，比如流動的身份從倫理學角度當真是應該被打開的一種可能性么？再比如巴特勒一直說，自己沒有否認自然性別，但是在權力的構建下，所謂的自然性別到底扮演功用到什麽程度？至於著名的操演理論，其實跟拉康的那套很像，不過將側重點從意識中拉出來放在了動態持續的表演上。我喜歡她做學問的基礎，總是爲了在語境中被排斥得不到正名的他者（異裝雙性變性人）發聲。,user-stars,,0
性别麻烦,3339862,倪湛舸是神！五页半就把朱女神的理论系统地总结归纳！真腻害啊真腻害！！！,user-stars,,0
性别麻烦,3339862,结论还是略仓促，不够细致。但前两章、尤其是第二章水平是真的高。翻译也算上乘，吐槽翻译的，我只能说，不能因为你读不懂，就让翻译背锅。阅读这本书需要福柯哲学和精神分析的基础。,user-stars,,0
性别麻烦,3339862,非常棒！全书架构，简单来说，即是Butler否认了先于文化的、前话语的性别主体的存在（或者说不认为主体自然如此），为此她沿着Foucault的系谱学方法，不照线性式的回溯，而是以自己为主体去考察性/别这一话语在如何在权力下被管控生产的（太Foucault了！），同时触及到了幽微之处（边缘群体）。在颠覆生理—社会性别二元架构、否定身体的自然“存有”，她颇辛苦地对施特劳斯到拉康再到克里斯蒂娃全部进行了解构（但也有沿袭），并在女性主义阵营内部进行“修正”。而身体（及性/别）不过是操演的，即被建构并且可以不断重构的，是一个永远无法内化的规范。不过问题却随之而来，颠覆之后的未来在哪？这是否又是后现代的一次符号游戏？性/别如何被自然化的过程被揭露后，性/别不就漂浮起来了，以后如何发挥功用呢？,user-stars,,0
性别麻烦,3339862,在波伏娃那里，“女人”不是天生的，而是后天形成的；在巴特勒那里，“性别”（无论“社会性别”还是“生理性别”）也不是先在的，而是文化操演的。ps:这本书最大的魅力，就在于其非凡的反思力与批判力，再次验证乔纳森•卡勒对于“理论”的界定——“理论的主要效果是批评‘常识’。”,user-stars,,0
性别麻烦,3339862,“维蒂格以一种自觉的、挑衅的帝国主义策略（imperialist strategy）主张只有夺取普遍的与绝对的观点，让整个世界蕾丝边化（lesbianizing）才能够摧毁强制性异性恋秩序”——虽然我的理智告诉我巴特勒的立足点明显比维蒂格更高，且更全面的批判了她的生存策略，但我内心的天平还是在不自觉的向维蒂格倾倒…………,user-stars,,0
性别麻烦,3339862,这本书回答了一些我长期以来有的问题，例如说女同志－女性主义之间的关系，女性特质概念本身。序中“女同志主义并不是对一套政治信仰的情欲实现”完全吸引了我继续阅读下去。巴特勒以一种后现代的视野，对妇女范畴的一致性稳定性的构建的反对。否认女性主义主体身份作为女性主义政治的基础。当然，她同时也反对二元社会性别体系，认为生理性别其实自始至终就是社会性别，身体不应作为被动的文化和社会的媒介或工具。这种二元区分本身就是阳具罗格斯中心主义的一个症候。作者也表明了回归前父权制文化状态的不可行性，结构主义人类学赋予的框架下“自然”性的问题。(pp52) 她指出列维施特劳斯叙述的指令性(injunction)。有一个点(pp117)想要记一下“拉康理论的这种宗教悲剧结构，实际上破坏了任何试图为欲望的运作设想一种另类,user-stars,,0
性别麻烦,3339862,"有点难读，不知道是我的问题还是翻译问题。
对于我来说，问句比较多，阅读不友好，看着不太顺畅。
一边理解一边产生疑问。“生理性别就是社会性别”这一概念对我的原有观念产生了冲击，但我没有接受作者的观念。我仍然认为我们不能无视生理上的不同，归罪于文化构建。
如果一切都是话语/文化的工具，全是构建出的，那么作者是在瓦解这个构建还是在构建上构建呢？有点诡辩了。",user-stars,,0
性别麻烦,3339862,"【藏书阁打卡】
巴特勒在我看来就是更彻底的社会建构论:比“女性是被建构的”更进一步，“性别也是被建构的”，即使是生理性别也是被建构的，而且被建构为“非建构”的概念（无敌）。拒绝普遍性的幻想，抛开“女性”的“女性主义”，也抛开了二元思维的限制，尊重现实中客观存在的差异，打开可能性的自由世界，或许称之为人性主义更好。
同时取消先验确定的自我/身份/主体，——都是被社会反复操演（peformatively）而成的，且始终是过程。换句话说，不存在行为背后的行为者，而是行为者被行为建构，而且被持续建构。最后是一个相互影响的流动状态。A body becomes a body exactly when the discourse wants to signify it.
网络上失去身体的虚拟性别更有趣。",user-stars,,0
性别麻烦,3339862,中文版和英文版都看得很吃力。,user-stars,,0
性别麻烦,3339862,女性主义的内部打脸,user-stars,,0
性别麻烦,3339862,对于我来说，这书实在还是太晦涩了~,user-stars,,0
性别麻烦,3339862,我能理解复杂性与认同局限（结论的大方向我都赞同），但还是不理解巴特勒还在提”被否认的同性情欲是抑郁异性恋基础”的说法跟其他本质主义和基础主义的说法有什么区别？要这么说，弗洛伊德的双性情欲只是个更加精彩的建构的故事。最终还是没有解决理论的出路在哪的问题。,user-stars,,0
性别麻烦,3339862,还是非常不能去认同作者的观点，去性别化，真的让女性有更好的发展吗？异性恋霸权本质上不是一种男性主义霸权吗？作者还不乏对女性主义的批判，取消性别，或者性别多元性现在的实操不也还是便宜了男性，更多的男同和跨性别在表达自我，女性她又在哪儿了，性别麻烦，取消性别了，女性还是麻烦,user-stars,,0
性别麻烦,3339862,想想性别二元论有多么难超越就知道“性别操演”这个概念多么能给以启发了。需要太多前阅读，需要再读一下拉康、福柯再回来读。,user-stars,,0
性别麻烦,3339862,对着英文原版读完了 还是相当佩服翻译能把Butler复杂和循环的逻辑理清,user-stars,,0
性别麻烦,3339862,比福柯更为激进，比波伏瓦更为彻底、革命。虽然读完后对巴特勒提出的“性别操演”这个颠覆性戏仿策略仍然持怀疑态度，但巴特勒指出的司法权力的回溯性生产机制以及从道格拉斯、克里斯特娃那里借来的身体疆界理论、贱斥理论，以及最重要的，对于沉迷于前话语的至高主体的迷梦的打破对我非常有启迪作用。,user-stars,,0
女权主义,2308363,《女权主义》读毕，薄薄的一本小书，信息量巨大，旁及女权主义的渊源、产生、分裂、多元，以及其在发展过程中所具有的多样性和复杂性。多少人在追寻男女之间那解不开的问题，只有追寻，没有答案。其实，不管是压迫制造了性别，还是性别制造了压迫，或者是这种性别来自于先于社会（外在于社会）而存在的生理性别的自然区分。如此再来审视女权主义领域，不仅是一种立场、一种姿态、一种声音，而是一种倾听、一种参照、一种感知，一种需要反复探讨反复交流的空间——同样可以印证我，一个男人，也可以审视自己的内心，在聆听她们的过程中变得更好。,user-stars,,0
女权主义,2308363,2013.4.28相对前两本，就是薄薄的小册子，没有那么折磨人。,user-stars,,0
女权主义,2308363,简明扼要的介绍，列了不同人的各种理念看法，讲了几个重点关注问题……小册子其实还挺方便，就是为什么书后不给人名书籍名对应原文的清单啊~ 没有index的书太烦人了！,user-stars,,0
